Questions,low,medium,high,alpha,score
The streak loves to swim and approval.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Decatur loves to swim and inulin.,1,1,1,0.0034593773364647584,0.0034593773364647584
The gap loves to swim and cub.,1,1,1,0.0034593773364647584,0.0034593773364647584
The genus_Verticillium loves to swim and trochee.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Xerxes_I loves to swim and anterograde.,1,1,1,0.0034593773364647584,0.0034593773364647584
The hearing_dog loves to swim and abstemious.,1,1,1,0.0034593773364647584,0.0034593773364647584
The stirringly loves to swim and Hostaceae.,1,1,1,0.0034593773364647584,0.0034593773364647584
The potassium_ferrocyanide loves to swim and aneuploid.,1,1,1,0.0034593773364647584,0.0034593773364647584
The calf's_brain loves to swim and sulphur-crested_cockatoo.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Laburnum loves to swim and toboggan.,1,1,1,0.0034593773364647584,0.0034593773364647584
The tendentiousness loves to swim and Manilkara.,1,1,1,0.0034593773364647584,0.0034593773364647584
The squint loves to swim and Indian_madder.,1,1,1,0.0034593773364647584,0.0034593773364647584
The bantamweight loves to swim and salesclerk.,1,1,1,0.0034593773364647584,0.0034593773364647584
The bowstring_hemp loves to swim and castration.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Religious_Society_of_Friends loves to swim and grape_fern.,1,1,1,0.0034593773364647584,0.0034593773364647584
The ram loves to swim and realistic.,1,1,1,0.0034593773364647584,0.0034593773364647584
The chondrify loves to swim and delight.,1,1,1,0.0034593773364647584,0.0034593773364647584
The die loves to swim and genus_Stentor.,1,1,1,0.0034593773364647584,0.0034593773364647584
The light_adaptation loves to swim and Nigerian.,1,1,1,0.0034593773364647584,0.0034593773364647584
The exchange loves to swim and cult.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Boole loves to swim and raving.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Brahmi loves to swim and floor.,1,1,1,0.0034593773364647584,0.0034593773364647584
The finespun loves to swim and string_orchestra.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Belmont_Park loves to swim and ream.,1,1,1,0.0034593773364647584,0.0034593773364647584
The unshaded loves to swim and alular.,1,1,1,0.0034593773364647584,0.0034593773364647584
The ignoramus loves to swim and ship.,1,1,1,0.0034593773364647584,0.0034593773364647584
The architectural_ornament loves to swim and unsexy.,1,1,1,0.0034593773364647584,0.0034593773364647584
The mesentery loves to swim and Crispin.,1,1,1,0.0034593773364647584,0.0034593773364647584
The cabbage_palm loves to swim and inroad.,1,1,1,0.0034593773364647584,0.0034593773364647584
The professional_tennis loves to swim and incestuous.,1,1,1,0.0034593773364647584,0.0034593773364647584
The surcoat loves to swim and boiling_point.,1,1,1,0.0034593773364647584,0.0034593773364647584
The panhandle loves to swim and Gemini.,1,1,1,0.0034593773364647584,0.0034593773364647584
The nimblewill loves to swim and lambdacism.,1,1,1,0.0034593773364647584,0.0034593773364647584
The continuously loves to swim and Naomi.,1,1,1,0.0034593773364647584,0.0034593773364647584
The bow loves to swim and Chrysaora_quinquecirrha.,1,1,1,0.0034593773364647584,0.0034593773364647584
The felt loves to swim and crucially.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Hydra loves to swim and rub.,1,1,1,0.0034593773364647584,0.0034593773364647584
The ramie loves to swim and turn_on_a_dime.,1,1,1,0.0034593773364647584,0.0034593773364647584
The complementary_distribution loves to swim and cigar_butt.,1,1,1,0.0034593773364647584,0.0034593773364647584
The infinitival loves to swim and call_the_shots.,1,1,1,0.0034593773364647584,0.0034593773364647584
The fastening loves to swim and floodgate.,1,1,1,0.0034593773364647584,0.0034593773364647584
The podlike loves to swim and quartile.,1,1,1,0.0034593773364647584,0.0034593773364647584
The webbing loves to swim and hard_right.,1,1,1,0.0034593773364647584,0.0034593773364647584
The surcharge loves to swim and untrustworthiness.,1,1,1,0.0034593773364647584,0.0034593773364647584
The act loves to swim and decisive.,1,1,1,0.0034593773364647584,0.0034593773364647584
The tender loves to swim and white_slaver.,1,1,1,0.0034593773364647584,0.0034593773364647584
The infamy loves to swim and illness.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Brazilian_rosewood loves to swim and consultation.,1,1,1,0.0034593773364647584,0.0034593773364647584
The antiadrenergic loves to swim and reforestation.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Apocrypha loves to swim and import_credit.,1,1,1,0.0034593773364647584,0.0034593773364647584
The formless loves to swim and water.,1,1,1,0.0034593773364647584,0.0034593773364647584
The readability loves to swim and gob.,1,1,1,0.0034593773364647584,0.0034593773364647584
The street_address loves to swim and diverseness.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Christmas_rose loves to swim and chuck.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Rhone-Alpes loves to swim and ironside.,1,1,1,0.0034593773364647584,0.0034593773364647584
The medially loves to swim and mispronunciation.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Spitsbergen loves to swim and flatfoot.,1,1,1,0.0034593773364647584,0.0034593773364647584
The bicycle loves to swim and high-performance.,1,1,1,0.0034593773364647584,0.0034593773364647584
The popular loves to swim and girdle.,1,1,1,0.0034593773364647584,0.0034593773364647584
The nick loves to swim and felicity.,1,1,1,0.0034593773364647584,0.0034593773364647584
The reciprocity loves to swim and kindhearted.,1,1,1,0.0034593773364647584,0.0034593773364647584
The glamorous loves to swim and buttercup_squash.,1,1,1,0.0034593773364647584,0.0034593773364647584
The genus_Hippeastrum loves to swim and Greek_fire.,1,1,1,0.0034593773364647584,0.0034593773364647584
The besiege loves to swim and materialistically.,1,1,1,0.0034593773364647584,0.0034593773364647584
The clock_tower loves to swim and cake_mix.,1,1,1,0.0034593773364647584,0.0034593773364647584
The opsonize loves to swim and billiard.,1,1,1,0.0034593773364647584,0.0034593773364647584
The retention_basin loves to swim and scentless.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Mesmer loves to swim and incarnate.,1,1,1,0.0034593773364647584,0.0034593773364647584
The astringent loves to swim and arousal.,1,1,1,0.0034593773364647584,0.0034593773364647584
The blissful loves to swim and improper_fraction.,1,1,1,0.0034593773364647584,0.0034593773364647584
The escherichia loves to swim and mutual_opposition.,1,1,1,0.0034593773364647584,0.0034593773364647584
The rattle loves to swim and Federalist_Party.,1,1,1,0.0034593773364647584,0.0034593773364647584
The excess loves to swim and continuing_education.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Spenserian_sonnet loves to swim and hire.,1,1,1,0.0034593773364647584,0.0034593773364647584
The acquisitive loves to swim and Ecballium.,1,1,1,0.0034593773364647584,0.0034593773364647584
The pawpaw loves to swim and typification.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Iceland loves to swim and shyly.,1,1,1,0.0034593773364647584,0.0034593773364647584
The inspect loves to swim and pet.,1,1,1,0.0034593773364647584,0.0034593773364647584
The dazzle loves to swim and tubercular.,1,1,1,0.0034593773364647584,0.0034593773364647584
The drafting_board loves to swim and plump.,1,1,1,0.0034593773364647584,0.0034593773364647584
The stepper loves to swim and Oxalidaceae.,1,1,1,0.0034593773364647584,0.0034593773364647584
The sternum loves to swim and bat_mitzvah.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Maori loves to swim and Spanish_lime.,1,1,1,0.0034593773364647584,0.0034593773364647584
The borscht_circuit loves to swim and away.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Cape_Sable loves to swim and jab.,1,1,1,0.0034593773364647584,0.0034593773364647584
The many_a loves to swim and calcium_phosphate.,1,1,1,0.0034593773364647584,0.0034593773364647584
The nightcap loves to swim and Johnson.,1,1,1,0.0034593773364647584,0.0034593773364647584
The meticulous loves to swim and spaghetti_squash.,1,1,1,0.0034593773364647584,0.0034593773364647584
The forgiveness loves to swim and Maseru.,1,1,1,0.0034593773364647584,0.0034593773364647584
The ferment loves to swim and Moore.,1,1,1,0.0034593773364647584,0.0034593773364647584
The industrial_engineering loves to swim and calf's-foot_jelly.,1,1,1,0.0034593773364647584,0.0034593773364647584
The paper_toweling loves to swim and legal_representative.,1,1,1,0.0034593773364647584,0.0034593773364647584
The blockading loves to swim and copula.,1,1,1,0.0034593773364647584,0.0034593773364647584
The execute loves to swim and perinatologist.,1,1,1,0.0034593773364647584,0.0034593773364647584
The respective loves to swim and Nichrome.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Distinguished_Conduct_Medal loves to swim and counter.,1,1,1,0.0034593773364647584,0.0034593773364647584
The reasoned loves to swim and agenda.,1,1,1,0.0034593773364647584,0.0034593773364647584
The upstairs loves to swim and opera_cloak.,1,1,1,0.0034593773364647584,0.0034593773364647584
The dime_novel loves to swim and cryptographically.,1,1,1,0.0034593773364647584,0.0034593773364647584
The wedding_guest loves to swim and green.,1,1,1,0.0034593773364647584,0.0034593773364647584
The hundred_thousand loves to swim and plasma_protein.,1,1,1,0.0034593773364647584,0.0034593773364647584
The loft loves to swim and Broca.,1,1,1,0.0034593773364647584,0.0034593773364647584
The devoice loves to swim and frontal_gyrus.,1,1,1,0.0034593773364647584,0.0034593773364647584
The stock_buyback loves to swim and cartridge.,1,1,1,0.0034593773364647584,0.0034593773364647584
The jaded loves to swim and overdrive.,1,1,1,0.0034593773364647584,0.0034593773364647584
The signals_intelligence loves to swim and impetuousness.,1,1,1,0.0034593773364647584,0.0034593773364647584
The electric_drill loves to swim and translation.,1,1,1,0.0034593773364647584,0.0034593773364647584
The projective_test loves to swim and accrued.,1,1,1,0.0034593773364647584,0.0034593773364647584
The raid loves to swim and balloon_bomb.,1,1,1,0.0034593773364647584,0.0034593773364647584
The rimmed loves to swim and docosahexaenoic_acid.,1,1,1,0.0034593773364647584,0.0034593773364647584
The passivity loves to swim and zabaglione.,1,1,1,0.0034593773364647584,0.0034593773364647584
The reinterpret loves to swim and banger.,1,1,1,0.0034593773364647584,0.0034593773364647584
The photograph_album loves to swim and power_mower.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Hindu_calendar loves to swim and photographic_equipment.,1,1,1,0.0034593773364647584,0.0034593773364647584
The suffocate loves to swim and decamp.,1,1,1,0.0034593773364647584,0.0034593773364647584
The futurism loves to swim and hematopoeitic_stem_cell.,1,1,1,0.0034593773364647584,0.0034593773364647584
The jellyroll loves to swim and Neomys.,1,1,1,0.0034593773364647584,0.0034593773364647584
The white-hot loves to swim and sorority.,1,1,1,0.0034593773364647584,0.0034593773364647584
The enchanter loves to swim and eruption.,1,1,1,0.0034593773364647584,0.0034593773364647584
The sluicegate loves to swim and immune.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Quaoar loves to swim and Batis.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Caprimulgiformes loves to swim and hem.,1,1,1,0.0034593773364647584,0.0034593773364647584
The aroid loves to swim and number_one.,1,1,1,0.0034593773364647584,0.0034593773364647584
The plethysmograph loves to swim and filing.,1,1,1,0.0034593773364647584,0.0034593773364647584
The taenia loves to swim and perceptively.,1,1,1,0.0034593773364647584,0.0034593773364647584
The sweet_calabash loves to swim and squadron.,1,1,1,0.0034593773364647584,0.0034593773364647584
The stiff-branched loves to swim and likely.,1,1,1,0.0034593773364647584,0.0034593773364647584
The hand-to-hand loves to swim and roll_call.,1,1,1,0.0034593773364647584,0.0034593773364647584
The compromiser loves to swim and sea_raven.,1,1,1,0.0034593773364647584,0.0034593773364647584
The aquavit loves to swim and bilimbi.,1,1,1,0.0034593773364647584,0.0034593773364647584
The antispasmodic loves to swim and Wesley.,1,1,1,0.0034593773364647584,0.0034593773364647584
The unvitrified loves to swim and Eudyptes.,1,1,1,0.0034593773364647584,0.0034593773364647584
The tackle loves to swim and relaxed.,1,1,1,0.0034593773364647584,0.0034593773364647584
The microwave loves to swim and ace.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Saudi loves to swim and pianissimo.,1,1,1,0.0034593773364647584,0.0034593773364647584
The blastodermatic loves to swim and combination.,1,1,1,0.0034593773364647584,0.0034593773364647584
The moss_pink loves to swim and appendant.,1,1,1,0.0034593773364647584,0.0034593773364647584
The primary_subtractive_color_for_light loves to swim and derivation.,1,1,1,0.0034593773364647584,0.0034593773364647584
The soldierfish loves to swim and stabile.,1,1,1,0.0034593773364647584,0.0034593773364647584
The eloquently loves to swim and Polaroid.,1,1,1,0.0034593773364647584,0.0034593773364647584
The deep loves to swim and borage.,1,1,1,0.0034593773364647584,0.0034593773364647584
The foreswear loves to swim and literature.,1,1,1,0.0034593773364647584,0.0034593773364647584
The scholiast loves to swim and water_right.,1,1,1,0.0034593773364647584,0.0034593773364647584
The neurologist loves to swim and Biscutella.,1,1,1,0.0034593773364647584,0.0034593773364647584
The crossroads loves to swim and juice.,1,1,1,0.0034593773364647584,0.0034593773364647584
The obligate_anaerobe loves to swim and cockle.,1,1,1,0.0034593773364647584,0.0034593773364647584
The president loves to swim and reseau.,1,1,1,0.0034593773364647584,0.0034593773364647584
The manor loves to swim and semester_hour.,1,1,1,0.0034593773364647584,0.0034593773364647584
The linguistic_process loves to swim and Kentish.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Halab loves to swim and tinea_capitis.,1,1,1,0.0034593773364647584,0.0034593773364647584
The pinning loves to swim and travel.,1,1,1,0.0034593773364647584,0.0034593773364647584
The underpayment loves to swim and combination_lock.,1,1,1,0.0034593773364647584,0.0034593773364647584
The compression loves to swim and Panama_redwood.,1,1,1,0.0034593773364647584,0.0034593773364647584
The toxic loves to swim and effortless.,1,1,1,0.0034593773364647584,0.0034593773364647584
The dry-gulching loves to swim and legalize.,1,1,1,0.0034593773364647584,0.0034593773364647584
The disjoined loves to swim and fair_catch.,1,1,1,0.0034593773364647584,0.0034593773364647584
The sangapenum loves to swim and paragrapher.,1,1,1,0.0034593773364647584,0.0034593773364647584
The another loves to swim and goiter.,1,1,1,0.0034593773364647584,0.0034593773364647584
The genus_Python loves to swim and educated.,1,1,1,0.0034593773364647584,0.0034593773364647584
The prelude loves to swim and phenothiazine.,1,1,1,0.0034593773364647584,0.0034593773364647584
The round-trip_ticket loves to swim and antimatter.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Gentianella loves to swim and dry.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Wallace loves to swim and New_Brunswick.,1,1,1,0.0034593773364647584,0.0034593773364647584
The dint loves to swim and endearment.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Wilmut loves to swim and bottle_bank.,1,1,1,0.0034593773364647584,0.0034593773364647584
The bark loves to swim and standing_room.,1,1,1,0.0034593773364647584,0.0034593773364647584
The wood_drake loves to swim and scaly_lentinus.,1,1,1,0.0034593773364647584,0.0034593773364647584
The zinkenite loves to swim and Vidalia_onion.,1,1,1,0.0034593773364647584,0.0034593773364647584
The stream_of_consciousness loves to swim and burke.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Sitotroga loves to swim and genetic_disease.,1,1,1,0.0034593773364647584,0.0034593773364647584
The slenderize loves to swim and defense.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Liriodendron loves to swim and endlessly.,1,1,1,0.0034593773364647584,0.0034593773364647584
The abandon loves to swim and Liliidae.,1,1,1,0.0034593773364647584,0.0034593773364647584
The marvel loves to swim and subjugator.,1,1,1,0.0034593773364647584,0.0034593773364647584
The air_mattress loves to swim and otitis_media.,1,1,1,0.0034593773364647584,0.0034593773364647584
The frap loves to swim and foreplay.,1,1,1,0.0034593773364647584,0.0034593773364647584
The overblown loves to swim and Tiffany.,1,1,1,0.0034593773364647584,0.0034593773364647584
The sparkle_metal loves to swim and furnace.,1,1,1,0.0034593773364647584,0.0034593773364647584
The handball loves to swim and clasp_knife.,1,1,1,0.0034593773364647584,0.0034593773364647584
The pencil loves to swim and Uruguay_potato.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Hindu loves to swim and federal_government.,1,1,1,0.0034593773364647584,0.0034593773364647584
The oil_filter loves to swim and stock.,1,1,1,0.0034593773364647584,0.0034593773364647584
The climb loves to swim and Boletellus_russellii.,1,1,1,0.0034593773364647584,0.0034593773364647584
The word_processing loves to swim and snick.,1,1,1,0.0034593773364647584,0.0034593773364647584
The research_staff loves to swim and delectable.,1,1,1,0.0034593773364647584,0.0034593773364647584
The scandium loves to swim and shag.,1,1,1,0.0034593773364647584,0.0034593773364647584
The neurobiological loves to swim and sector.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Department_of_Defense loves to swim and figure.,1,1,1,0.0034593773364647584,0.0034593773364647584
The input loves to swim and piste.,1,1,1,0.0034593773364647584,0.0034593773364647584
The nonmoving loves to swim and censor.,1,1,1,0.0034593773364647584,0.0034593773364647584
The doric loves to swim and postcard.,1,1,1,0.0034593773364647584,0.0034593773364647584
The self-preservation loves to swim and nibble.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Duvalier loves to swim and property.,1,1,1,0.0034593773364647584,0.0034593773364647584
The buffalo_fish loves to swim and Cheremis.,1,1,1,0.0034593773364647584,0.0034593773364647584
The gluttonous loves to swim and raw_weather.,1,1,1,0.0034593773364647584,0.0034593773364647584
The inflexibility loves to swim and acid_dye.,1,1,1,0.0034593773364647584,0.0034593773364647584
The abused loves to swim and series.,1,1,1,0.0034593773364647584,0.0034593773364647584
The malignancy loves to swim and Izanagi.,1,1,1,0.0034593773364647584,0.0034593773364647584
The spell loves to swim and downright.,1,1,1,0.0034593773364647584,0.0034593773364647584
The risk loves to swim and nouvelle_cuisine.,1,1,1,0.0034593773364647584,0.0034593773364647584
The tramontane loves to swim and implicitly.,1,1,1,0.0034593773364647584,0.0034593773364647584
The auto_mechanics loves to swim and nonvisual.,1,1,1,0.0034593773364647584,0.0034593773364647584
The tier loves to swim and Kaaba.,1,1,1,0.0034593773364647584,0.0034593773364647584
The tae_kwon_do loves to swim and spineless.,1,1,1,0.0034593773364647584,0.0034593773364647584
The clue_in loves to swim and lamblike.,1,1,1,0.0034593773364647584,0.0034593773364647584
The sanely loves to swim and dinky.,1,1,1,0.0034593773364647584,0.0034593773364647584
The hamartoma loves to swim and scandent.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Rhodesian_man loves to swim and disorder.,1,1,1,0.0034593773364647584,0.0034593773364647584
The carbonated loves to swim and pleasant.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Paine loves to swim and cliff_rose.,1,1,1,0.0034593773364647584,0.0034593773364647584
The casein_paint loves to swim and macadamize.,1,1,1,0.0034593773364647584,0.0034593773364647584
The deflationary loves to swim and heroism.,1,1,1,0.0034593773364647584,0.0034593773364647584
The early loves to swim and Crichton.,1,1,1,0.0034593773364647584,0.0034593773364647584
The halogen loves to swim and levorotary.,1,1,1,0.0034593773364647584,0.0034593773364647584
The easy loves to swim and Frederick.,1,1,1,0.0034593773364647584,0.0034593773364647584
The polypectomy loves to swim and percussion.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Fatiha loves to swim and Monodontidae.,1,1,1,0.0034593773364647584,0.0034593773364647584
The kino loves to swim and fireball.,1,1,1,0.0034593773364647584,0.0034593773364647584
The extension loves to swim and bethink.,1,1,1,0.0034593773364647584,0.0034593773364647584
The swamp_gum loves to swim and completed.,1,1,1,0.0034593773364647584,0.0034593773364647584
The heavy loves to swim and Winesap.,1,1,1,0.0034593773364647584,0.0034593773364647584
The center loves to swim and Clangula.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Leptodactylus loves to swim and smaller.,1,1,1,0.0034593773364647584,0.0034593773364647584
The subsidiary_company loves to swim and North_Dravidian.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Houston loves to swim and fossa.,1,1,1,0.0034593773364647584,0.0034593773364647584
The sinuously loves to swim and panic_button.,1,1,1,0.0034593773364647584,0.0034593773364647584
The host loves to swim and affability.,1,1,1,0.0034593773364647584,0.0034593773364647584
The pressing loves to swim and dactylomegaly.,1,1,1,0.0034593773364647584,0.0034593773364647584
The ozone loves to swim and burden.,1,1,1,0.0034593773364647584,0.0034593773364647584
The some loves to swim and inferential.,1,1,1,0.0034593773364647584,0.0034593773364647584
The starless loves to swim and castrated.,1,1,1,0.0034593773364647584,0.0034593773364647584
The aspersion loves to swim and emptying.,1,1,1,0.0034593773364647584,0.0034593773364647584
The slushy loves to swim and libration.,1,1,1,0.0034593773364647584,0.0034593773364647584
The hedgehog loves to swim and homoerotic.,1,1,1,0.0034593773364647584,0.0034593773364647584
The operating_procedure loves to swim and perturbation.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Steatornithidae loves to swim and polka.,1,1,1,0.0034593773364647584,0.0034593773364647584
The evergreen_bittersweet loves to swim and Pangaea.,1,1,1,0.0034593773364647584,0.0034593773364647584
The cane_sugar loves to swim and kludge.,1,1,1,0.0034593773364647584,0.0034593773364647584
The wave_off loves to swim and Freemason.,1,1,1,0.0034593773364647584,0.0034593773364647584
The East loves to swim and preliminary.,1,1,1,0.0034593773364647584,0.0034593773364647584
The amulet loves to swim and baked.,1,1,1,0.0034593773364647584,0.0034593773364647584
The caduceus loves to swim and enervation.,1,1,1,0.0034593773364647584,0.0034593773364647584
The transient loves to swim and business_cycle.,1,1,1,0.0034593773364647584,0.0034593773364647584
The droopingly loves to swim and double_crochet.,1,1,1,0.0034593773364647584,0.0034593773364647584
The assumed loves to swim and reality.,1,1,1,0.0034593773364647584,0.0034593773364647584
The bell loves to swim and Keaton.,1,1,1,0.0034593773364647584,0.0034593773364647584
The ice-cream_sundae loves to swim and dimorphic.,1,1,1,0.0034593773364647584,0.0034593773364647584
The hypogastric_plexus loves to swim and bullying.,1,1,1,0.0034593773364647584,0.0034593773364647584
The square_dance loves to swim and absence_without_leave.,1,1,1,0.0034593773364647584,0.0034593773364647584
The metrification loves to swim and sodium_chlorate.,1,1,1,0.0034593773364647584,0.0034593773364647584
The milking_machine loves to swim and commentator.,1,1,1,0.0034593773364647584,0.0034593773364647584
The secretary_bird loves to swim and malevolence.,1,1,1,0.0034593773364647584,0.0034593773364647584
The valvular_heart_disease loves to swim and taxi.,1,1,1,0.0034593773364647584,0.0034593773364647584
The turn loves to swim and devour.,1,1,1,0.0034593773364647584,0.0034593773364647584
The adamantine loves to swim and shunt.,1,1,1,0.0034593773364647584,0.0034593773364647584
The butterfly_pea loves to swim and greater_water_parsnip.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Ascaris loves to swim and priming.,1,1,1,0.0034593773364647584,0.0034593773364647584
The mull loves to swim and choreic_abasia.,1,1,1,0.0034593773364647584,0.0034593773364647584
The phosphorescence loves to swim and service.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Donatist loves to swim and liqueur.,1,1,1,0.0034593773364647584,0.0034593773364647584
The condense loves to swim and ration_card.,1,1,1,0.0034593773364647584,0.0034593773364647584
The tauten loves to swim and Latin_America.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Guarneri loves to swim and Siberia.,1,1,1,0.0034593773364647584,0.0034593773364647584
The rose_chestnut loves to swim and gold-colored.,1,1,1,0.0034593773364647584,0.0034593773364647584
The ore loves to swim and inflammatory.,1,1,1,0.0034593773364647584,0.0034593773364647584
The lateen loves to swim and advertise.,1,1,1,0.0034593773364647584,0.0034593773364647584
The malvasia loves to swim and boastfulness.,1,1,1,0.0034593773364647584,0.0034593773364647584
The gauntlet loves to swim and Montreal.,1,1,1,0.0034593773364647584,0.0034593773364647584
The unearned_run loves to swim and destruction_fire.,1,1,1,0.0034593773364647584,0.0034593773364647584
The data_processing loves to swim and Capetian_dynasty.,1,1,1,0.0034593773364647584,0.0034593773364647584
The myelinic loves to swim and farthing.,1,1,1,0.0034593773364647584,0.0034593773364647584
The smocking loves to swim and school_board.,1,1,1,0.0034593773364647584,0.0034593773364647584
The damask_violet loves to swim and Inland_Passage.,1,1,1,0.0034593773364647584,0.0034593773364647584
The free loves to swim and cent.,1,1,1,0.0034593773364647584,0.0034593773364647584
The plane loves to swim and intervention.,1,1,1,0.0034593773364647584,0.0034593773364647584
The trickster loves to swim and illustrate.,1,1,1,0.0034593773364647584,0.0034593773364647584
The witness loves to swim and autotypic.,1,1,1,0.0034593773364647584,0.0034593773364647584
The pack loves to swim and Haley.,1,1,1,0.0034593773364647584,0.0034593773364647584
The coefficient loves to swim and Eskimo.,1,1,1,0.0034593773364647584,0.0034593773364647584
The religious_holiday loves to swim and cellular.,1,1,1,0.0034593773364647584,0.0034593773364647584
The effective loves to swim and transport.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Kazan loves to swim and opera_cloak.,1,1,1,0.0034593773364647584,0.0034593773364647584
The complicity loves to swim and call_up.,1,1,1,0.0034593773364647584,0.0034593773364647584
The hue loves to swim and levy.,1,1,1,0.0034593773364647584,0.0034593773364647584
The dispersion loves to swim and deuteron.,1,1,1,0.0034593773364647584,0.0034593773364647584
The spare loves to swim and affixation.,1,1,1,0.0034593773364647584,0.0034593773364647584
The White loves to swim and stale.,1,1,1,0.0034593773364647584,0.0034593773364647584
The proved loves to swim and exteriorize.,1,1,1,0.0034593773364647584,0.0034593773364647584
The paste loves to swim and tanner.,1,1,1,0.0034593773364647584,0.0034593773364647584
The invention loves to swim and angioedema.,1,1,1,0.0034593773364647584,0.0034593773364647584
The chirpy loves to swim and bionics.,1,1,1,0.0034593773364647584,0.0034593773364647584
The outcrop loves to swim and biped.,1,1,1,0.0034593773364647584,0.0034593773364647584
The trace_detector loves to swim and ration.,1,1,1,0.0034593773364647584,0.0034593773364647584
The English_elm loves to swim and rhinitis.,1,1,1,0.0034593773364647584,0.0034593773364647584
The conifer loves to swim and intense.,1,1,1,0.0034593773364647584,0.0034593773364647584
The what_for loves to swim and processional.,1,1,1,0.0034593773364647584,0.0034593773364647584
The diagonal loves to swim and viewgraph.,1,1,1,0.0034593773364647584,0.0034593773364647584
The strike_leader loves to swim and good.,1,1,1,0.0034593773364647584,0.0034593773364647584
The lung-power loves to swim and Red_Cloud.,1,1,1,0.0034593773364647584,0.0034593773364647584
The sissoo loves to swim and radioimmunoassay.,1,1,1,0.0034593773364647584,0.0034593773364647584
The high loves to swim and City_of_London.,1,1,1,0.0034593773364647584,0.0034593773364647584
The oat_cell_carcinoma loves to swim and pack.,1,1,1,0.0034593773364647584,0.0034593773364647584
The parasitic_jaeger loves to swim and file.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Australian_sumac loves to swim and sandbag.,1,1,1,0.0034593773364647584,0.0034593773364647584
The totter loves to swim and Scilly_Islands.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Cebuan loves to swim and Neotoma.,1,1,1,0.0034593773364647584,0.0034593773364647584
The psychosis loves to swim and suture.,1,1,1,0.0034593773364647584,0.0034593773364647584
The rocker loves to swim and muser.,1,1,1,0.0034593773364647584,0.0034593773364647584
The cooling loves to swim and face.,1,1,1,0.0034593773364647584,0.0034593773364647584
The capital loves to swim and Cucumis.,1,1,1,0.0034593773364647584,0.0034593773364647584
The shiv loves to swim and tamarisk.,1,1,1,0.0034593773364647584,0.0034593773364647584
The sensibility loves to swim and jocundity.,1,1,1,0.0034593773364647584,0.0034593773364647584
The discontinue loves to swim and Karachi.,1,1,1,0.0034593773364647584,0.0034593773364647584
The andryala loves to swim and linear_equation.,1,1,1,0.0034593773364647584,0.0034593773364647584
The brazenly loves to swim and diploic_vein.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Cape_buffalo loves to swim and purge.,1,1,1,0.0034593773364647584,0.0034593773364647584
The independent loves to swim and remand.,1,1,1,0.0034593773364647584,0.0034593773364647584
The extra loves to swim and bayberry.,1,1,1,0.0034593773364647584,0.0034593773364647584
The biogeography loves to swim and tiger.,1,1,1,0.0034593773364647584,0.0034593773364647584
The discorporate loves to swim and discernment.,1,1,1,0.0034593773364647584,0.0034593773364647584
The rending loves to swim and zoom.,1,1,1,0.0034593773364647584,0.0034593773364647584
The biodiversity loves to swim and fall.,1,1,1,0.0034593773364647584,0.0034593773364647584
